SPEC#: 1, SIZE: 58418, TIME: 0.000000
3999.691209	369.379
4000.237466	330.083
4000.783760	269.175
4001.330091	214.161
4001.876460	288.823
4002.422867	396.886
4002.969310	273.105
4003.515791	377.238
4004.062309	334.013
4004.608865	253.457
4005.155458	306.506
4005.702088	318.295
4006.248756	210.232
4006.795461	245.598
4007.342203	312.4
4007.888983	296.682
4008.435800	416.534
4008.982654	575.681
4009.529546	528.526
4010.076475	575.681
4010.623441	428.322
4011.170445	381.168
4011.717486	326.154
4012.264565	349.731
4012.811680	353.661
4013.358833	249.527
4013.906024	214.161
4014.453252	237.739
4015.000517	202.373
4015.547819	218.091
4016.095159	255.422
4016.642537	249.527
4017.189951	241.668
4017.737403	233.809
4018.284892	292.753
4018.832419	322.224
4019.379983	392.956
4019.927584	440.111
4020.475223	320.259
4021.022899	316.33
4021.570612	202.373
4022.118363	194.513
4022.666151	284.893
4023.213976	334.013
4023.761839	349.731
4024.309739	253.457
4024.857676	253.457
4025.405651	180.76
4025.953663	316.33
4026.501713	280.964
4027.049799	284.893
4027.597924	365.449
4028.146085	392.956
4028.694284	609.082
4029.242520	556.033
4029.790794	510.843
4030.339105	440.111
4030.887453	369.379
4031.435838	377.238
4031.984261	280.964
4032.532722	385.097
4033.081219	312.4
4033.629754	261.316
4034.178326	229.88
4034.726936	277.034
4035.275583	481.372
4035.824267	707.321
4036.372989	622.836
4036.921748	552.104
4037.470545	485.301
4038.019378	365.449
4038.568249	300.612
4039.117158	269.175
4039.666104	269.175
4040.215087	288.823
4040.764107	265.246
4041.313165	273.105
4041.862260	412.604
4042.411393	408.675
4042.960563	475.477
4043.509770	444.041
4044.059014	408.675
4044.608296	540.315
4045.157616	528.526
4045.706972	463.689
4046.256366	404.745
4046.805797	428.323
4047.355266	459.759
4047.904772	481.372
4048.454315	416.534
4049.003896	320.26
4049.553514	396.886
4050.103169	497.09
4050.652862	613.012
4051.202592	556.033
4051.752360	540.315
4052.302164	632.66
4052.852006	699.462
4053.401886	656.237
4053.951803	479.407
4054.501757	475.477
4055.051748	416.534
4055.601777	563.892
4056.151843	668.026
4056.701947	626.765
4057.252088	563.892
4057.802266	656.237
4058.352482	691.603
4058.902735	489.231
4059.453025	365.449
4060.003353	389.027
4060.553717	416.534
4061.104120	432.252
4061.654559	385.097
4062.205036	404.745
4062.755551	330.083
4063.306103	300.612
4063.856692	322.224
4064.407318	296.682
4064.957982	361.52
4065.508683	428.323
4066.059421	353.661
4066.610197	326.154
4067.161010	381.168
4067.711861	361.52
4068.262749	512.808
4068.813674	416.534
4069.364636	416.534
4069.915636	432.252
4070.466673	524.597
4071.017748	493.16
4071.568860	520.667
4072.120009	510.843
4072.671196	536.385
4073.222420	424.393
4073.773681	320.26
4074.324980	312.4
4074.876316	369.379
4075.427689	312.4
4075.979100	273.105
4076.530548	261.316
4077.082033	330.083
4077.633556	345.802
4078.185116	577.646
4078.736713	628.73
4079.288348	677.85
4079.840020	475.477
4080.391730	479.407
4080.943477	389.027
4081.495261	357.59
4082.047082	334.013
4082.598941	536.386
4083.150837	632.66
4083.702771	748.582
4084.254742	599.259
4084.806750	432.252
4085.358796	334.013
4085.910879	377.238
4086.462999	668.026
4087.015157	699.462
4087.567352	626.766
4088.119584	656.237
4088.671854	595.329
4089.224161	532.456
4089.776505	506.914
4090.328887	540.315
4090.881306	463.689
4091.433762	432.252
4091.986256	300.612
4092.538787	455.83
4093.091356	520.667
4093.643962	532.456
4094.196605	451.9
4094.749285	444.041
4095.302003	475.477
4095.854758	489.231
4096.407551	585.505
4096.960381	583.54
4097.513248	497.09
4098.066153	455.83
4098.619095	357.591
4099.172074	524.597
4099.725091	475.477
4100.278145	381.168
4100.831236	656.237
4101.384365	640.519
4101.937531	754.476
4102.490734	754.476
4103.043975	675.885
4103.597253	599.259
4104.150568	644.449
4104.703921	652.308
4105.257311	626.766
4105.810739	552.104
4106.364203	618.907
4106.917706	591.4
4107.471245	707.322
4108.024822	626.766
4108.578436	485.301
4109.132088	416.534
4109.685777	449.935
4110.239503	320.26
4110.793267	361.52
4111.347068	339.908
4111.900906	320.26
4112.454781	351.696
4113.008694	361.52
4113.562645	377.238
4114.116633	330.084
4114.670658	392.957
4115.224720	424.393
4115.778820	497.09
4116.332957	489.231
4116.887131	381.168
4117.441343	577.646
4117.995592	489.231
4118.549879	493.16
4119.104202	589.435
4119.658564	556.033
4120.212962	479.407
4120.767398	308.471
4121.321871	206.302
4121.876382	198.443
4122.430930	385.097
4122.985515	455.83
4123.540138	396.886
4124.094798	347.767
4124.649495	424.393
4125.204230	389.027
4125.759002	365.45
4126.313811	361.52
4126.868658	447.97
4127.423542	353.661
4127.978463	532.456
4128.533422	656.237
4129.088418	493.16
4129.643451	447.971
4130.198522	320.26
4130.753630	322.224
4131.308776	277.035
4131.863959	343.837
4132.419179	245.598
4132.974436	198.443
