SPEC#: 1, SIZE: 58418, TIME: 0.000000
3999.691209	935.224
4000.237466	933.234
4000.783760	977.01
4001.330091	1034.72
4001.876460	851.65
4002.422867	953.132
4002.969310	909.356
4003.515791	630.778
4004.062309	746.189
4004.608865	851.65
4005.155458	947.163
4005.702088	980.99
4006.248756	943.183
4006.795461	889.457
4007.342203	851.65
4007.888983	977.01
4008.435800	927.264
4008.982654	1028.75
4009.529546	780.016
4010.076475	758.128
4010.623441	640.728
4011.170445	933.234
4011.717486	971.041
4012.264565	1052.62
4012.811680	1219.77
4013.358833	1257.58
4013.906024	1066.55
4014.453252	1072.52
4015.000517	1104.36
4015.547819	1076.5
4016.095159	1032.73
4016.642537	871.549
4017.189951	915.325
4017.737403	1028.75
4018.284892	1285.44
4018.832419	1229.72
4019.379983	973.031
4019.927584	809.864
4020.475223	953.132
4021.022899	913.335
4021.570612	957.112
4022.118363	1106.35
4022.666151	1096.4
4023.213976	1164.05
4023.761839	1036.71
4024.309739	1130.23
4024.857676	953.132
4025.405651	967.061
4025.953663	971.041
4026.501713	698.433
4027.049799	694.453
4027.597924	606.9
4028.146085	577.053
4028.694284	662.616
4029.242520	650.677
4029.790794	606.9
4030.339105	748.179
4030.887453	915.325
4031.435838	923.285
4031.984261	1056.6
4032.532722	1002.88
4033.081219	927.264
4033.629754	780.016
4034.178326	680.524
4034.726936	728.28
4035.275583	877.518
4035.824267	945.173
4036.372989	841.701
4036.921748	666.595
4037.470545	680.524
4038.019378	652.667
4038.568249	728.28
4039.117158	843.691
4039.666104	871.549
4040.215087	875.528
4040.764107	1118.29
4041.313165	1062.57
4041.862260	953.132
4042.411393	949.152
4042.960563	990.939
4043.509770	915.325
4044.059014	973.03
4044.608296	891.447
4045.157616	881.498
4045.706972	704.402
4046.256366	680.524
4046.805797	660.626
4047.355266	547.205
4047.904772	837.721
4048.454315	973.03
4049.003896	879.508
4049.553514	998.898
4050.103169	1086.45
4050.652862	1295.38
4051.202592	1185.94
4051.752360	1148.14
4052.302164	1100.38
4052.852006	1060.58
4053.401886	1195.89
4053.951803	1223.75
4054.501757	1526.21
4055.051748	1898.3
4055.601777	1830.65
4056.151843	2127.14
4056.701947	2101.27
4057.252088	1902.28
4057.802266	1848.56
4058.352482	1977.9
4058.902735	1840.6
4059.453025	1524.22
4060.003353	1653.55
4060.553717	1376.97
4061.104120	1581.92
4061.654559	1772.95
4062.205036	1806.77
4062.755551	2021.67
4063.306103	2192.8
4063.856692	2192.8
4064.407318	2294.28
4064.957982	2316.17
4065.508683	2087.34
4066.059421	1902.28
4066.610197	1920.19
4067.161010	2121.17
4067.711861	2254.49
4068.262749	2340.05
4068.813674	2168.92
4069.364636	2001.78
4069.915636	1772.95
4070.466673	1741.11
